Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,llm_relevance_score
2022-09-15,system engineering education,Broad match,USA,42.25,7,Thursday,0,Sep,0,11,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.535022552771252,0.0,-0.09647129531990851,4
2022-09-15,system engineering schools,Broad match,USA,58.55,2,Thursday,0,Sep,0,11,High,68.0,5.32,17.99,4.948759890378168,4.789273431000946,4.933317882731054,0.23922968906583453,-0.060409735800294025,4
2022-09-15,systems engineer education,Exact match,USA,7.07,1,Thursday,0,Sep,0,11,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.535022552771252,0.0,-0.09647129531990851,4
2022-09-15,systems engineering certificate online,Broad match,USA,12.84,1,Thursday,0,Sep,0,11,High,82.0,4.15,11.06,3.4339872044851463,5.352680699100474,5.110848679895016,0.21019457697340638,0.11221862280014278,4
2022-09-15,systems engineering certificate online,Exact match,USA,51.31,1,Thursday,0,Sep,0,11,High,82.0,4.15,11.06,3.4339872044851463,5.352680699100474,5.110848679895016,0.21019457697340638,0.11221862280014278,4
2022-09-15,mbse certificate,Exact match,USA,7.99,2,Thursday,0,Sep,0,11,Low,30.0,3.38,9.12,2.3978952727983707,2.3978952727983707,2.789856727063823,0.0,-0.26078542971861984,5
2022-09-15,mbse certificate,Phrase match,USA,23.42,1,Thursday,0,Sep,0,11,Low,30.0,3.38,9.12,2.3978952727983707,2.3978952727983707,2.789856727063823,0.0,-0.26078542971861984,5
2022-09-16,electrical engineering degree,Broad match,A,6.27,7,Friday,0,Sep,0,10,Medium,51.0,4.08,26.03,8.38958706681109,8.188966863648876,8.188966863648874,0.0,0.0,5
2022-09-16,electrical engineering program,Broad match,A,10.01,6,Friday,0,Sep,0,10,Medium,59.0,4.24,23.27,4.948759890378168,5.14166355650266,5.045211723440414,0.0,0.049603799860583594,5
2022-09-16,electrical engineering programs,Broad match,A,1.82,3,Friday,0,Sep,0,10,Medium,59.0,4.24,23.27,4.948759890378168,5.14166355650266,5.045211723440414,0.0,0.049603799860583594,4
2022-09-16,online computer engineering degree,Broad match,A,49.04,10,Friday,0,Sep,0,10,High,73.0,9.89,55.0,6.78105762593618,6.996132679047649,6.952443729181433,0.26213369919728446,0.03744767131389738,4
2022-09-16,university degree courses,Phrase match,A,8.5,8,Friday,0,Sep,0,10,Low,27.0,4.31,18.99,5.14166355650266,5.633493979258468,5.735345290670133,0.0,-0.06420471534356065,4
2022-09-16,best online courses,Exact match,A,3.66,2,Friday,0,Sep,0,10,Medium,54.0,2.97,14.98,6.580639137284949,7.627970427066036,7.531802341613329,0.0,0.04592909399047192,4
2022-09-16,online certification courses,Exact match,A,1.43,1,Friday,0,Sep,0,10,High,73.0,4.57,20.82,8.38958706681109,8.79497643168877,8.728097421323476,0.0,0.04585989282191474,5
2022-09-16,courses at university,Phrase match,A,46.44,21,Friday,0,Sep,0,10,Low,25.0,2.59,12.46,6.175867270105761,6.514364763991999,6.448090390699048,0.0,0.045445284543737106,4
2022-09-16,university undergraduate courses,Phrase match,A,6.66,6,Friday,0,Sep,0,10,Low,14.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,4
2022-09-16,electrical university,Broad match,A,8.68,4,Friday,0,Sep,0,10,High,84.0,1.21,32.23,4.51085950651685,4.577083071448678,4.683178251224812,-0.19867069479548416,-0.06823350326005939,5
2022-09-16,online engineering degree courses,Phrase match,A,5.97,5,Friday,0,Sep,0,10,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,online certificate courses in engineering,Broad match,A,58.92,10,Friday,0,Sep,0,10,Medium,49.0,4.48,21.42,3.713572066704308,3.4339872044851467,3.3041656155645716,0.0,0.0667653885877239,5
2022-09-16,all university courses,Phrase match,A,2.98,5,Friday,0,Sep,0,10,Low,32.0,1.47,5.8,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,4
2022-09-16,online engineering degree courses,Exact match,A,0.93,1,Friday,0,Sep,0,10,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,system engineering schools,Broad match,A,1.23,1,Friday,0,Sep,0,10,High,68.0,5.32,17.99,4.948759890378168,4.789273431000946,4.933317882731054,0.23922968906583453,-0.060409735800294025,4
2022-09-16,systems engineer education requirements,Broad match,A,3.12,1,Friday,0,Sep,0,10,Low,17.0,2.24,11.08,3.713572066704308,3.1743440266439973,3.535476015063654,0.38946476676172326,-0.13209230392446708,4
2022-09-16,engineering study,Phrase match,A,30.48,18,Friday,0,Sep,0,10,Low,23.0,4.71,15.24,5.771441123130016,5.974899421222044,5.838683486208143,0.6103748942760827,0.10493247482292488,3
2022-09-16,software engineer institute,Broad match,A,3.45,1,Friday,0,Sep,0,10,Low,3.0,3.06,14.25,6.90875477931522,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,5
2022-09-16,software engineer institute,Exact match,A,5.0,1,Friday,0,Sep,0,10,Low,3.0,3.06,14.25,6.90875477931522,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,5
2022-09-16,cloud computing architecture,Broad match,A,3.7,3,Friday,0,Sep,0,10,Low,23.0,3.56,10.82,5.351858133476067,6.514364763991999,6.602453785772249,0.0,-0.06405239074585853,3
2022-09-16,mechatronic systems engineering,Broad match,A,4.3,3,Friday,0,Sep,0,10,Low,1.0,0.0,0.0,2.3978952727983707,3.044522437723423,3.3324497751773383,0.0,-0.16405319424596587,3
2022-09-16,computer systems engineering,Broad match,A,4.12,3,Friday,0,Sep,0,10,Low,9.0,4.09,16.17,6.78105762593618,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,3
2022-09-16,enterprise architecture system,Broad match,A,5.77,3,Friday,0,Sep,0,10,Low,17.0,3.16,15.84,3.713572066704308,4.411629985131655,4.52746831075608,0.44685032427101845,-0.045392302922531026,3
2022-09-16,computer systems engineering,Exact match,A,2.43,1,Friday,0,Sep,0,10,Low,9.0,4.09,16.17,6.78105762593618,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,3
2022-09-16,computer systems engineering,Phrase match,A,3.59,2,Friday,0,Sep,0,10,Low,9.0,4.09,16.17,6.78105762593618,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,3
2022-09-16,computer systems engineering,Broad match,A,3.45,3,Friday,0,Sep,0,10,Low,9.0,4.09,16.17,6.78105762593618,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,3
2022-09-16,mbse training,Broad match,A,2.45,1,Friday,0,Sep,0,10,Medium,61.0,2.59,7.15,3.9318256327243257,4.577083071448678,4.610194853914592,0.0,-0.039734138959096665,4
2022-09-16,mbse training,Phrase match,A,1.24,1,Friday,0,Sep,0,10,Medium,61.0,2.59,7.15,3.9318256327243257,4.577083071448678,4.610194853914592,0.0,-0.039734138959096665,4
2022-09-16,system engineering training,Broad match,A,8.51,5,Friday,0,Sep,0,10,High,77.0,2.84,9.17,3.9318256327243257,5.14166355650266,5.211728415493796,0.0,-0.03603335605258403,4
2022-09-16,system engineering training course,Broad match,A,0.67,1,Friday,0,Sep,0,10,Medium,51.0,3.53,8.78,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,msc engineering,Broad match,A,12.38,4,Friday,0,Sep,0,10,Low,6.0,3.98,16.2,5.14166355650266,5.493632982707151,5.529076695014922,-0.21266227384662706,-0.030380324835232477,3
2022-09-16,ms engineer,Broad match,A,1.52,1,Friday,0,Sep,0,10,Low,3.0,3.07,8.06,4.948759890378168,5.14166355650266,5.109512945481911,0.0,0.005511533317842595,3
2022-09-16,mit system engineering,Broad match,A,0.11,1,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering,Broad match,A,49.48,15,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering,Phrase match,A,3.71,1,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering masters,Broad match,A,9.77,3,Friday,0,Sep,0,10,Medium,60.0,4.27,17.3,3.713572066704308,3.3041656155645724,3.066572832489822,0.0,0.14444570368196977,5
2022-09-16,mit system engineering certificate,Broad match,A,12.82,2,Friday,0,Sep,0,10,High,75.0,2.4,9.08,3.9318256327243257,4.51085950651685,4.510859506516851,0.0,0.0,5
2022-09-16,mit architecture and systems engineering,Broad match,A,30.55,3,Friday,0,Sep,0,10,Medium,49.0,2.51,15.17,3.044522437723423,3.1743440266439973,3.2858522981408114,0.0,-0.117833647955082,4
2022-09-16,mit model based systems engineering,Broad match,A,24.78,6,Friday,0,Sep,0,10,Medium,45.0,0.0,0.0,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,4
2022-09-16,mit architecture and systems engineering,Exact match,A,20.94,2,Friday,0,Sep,0,10,Medium,49.0,2.51,15.17,3.044522437723423,3.1743440266439973,3.2858522981408114,0.0,-0.117833647955082,4
2022-09-16,mit systems engineering masters,Exact match,A,0.72,1,Friday,0,Sep,0,10,Medium,60.0,4.27,17.3,3.713572066704308,3.3041656155645724,3.066572832489822,0.0,0.14444570368196977,5
2022-09-16,mit model based systems engineering,Exact match,A,3.59,1,Friday,0,Sep,0,10,Medium,45.0,0.0,0.0,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,4
2022-09-16,mit systems architecture,Broad match,A,2.14,1,Friday,0,Sep,0,10,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.018475061855001446,4
2022-09-16,computer systems engineering,Broad match,B,8.78,10,Friday,0,Sep,0,10,Low,9.0,4.09,16.17,6.78105762593618,6.714251463052437,6.7902202622873205,0.20041848865123058,-0.04636664837102935,3
2022-09-16,mit systems engineering,Broad match,B,9.74,7,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering,Exact match,B,3.12,2,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering masters,Broad match,B,29.87,19,Friday,0,Sep,0,10,Medium,60.0,4.27,17.3,3.713572066704308,3.3041656155645724,3.066572832489822,0.0,0.14444570368196977,5
2022-09-16,mit model based systems engineering,Broad match,B,5.57,2,Friday,0,Sep,0,10,Medium,45.0,0.0,0.0,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,4
2022-09-16,system engineering education,Broad match,B,2.96,5,Friday,0,Sep,0,10,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.535022552771252,0.0,-0.09647129531990851,4
2022-09-16,system engineering schools,Broad match,B,0.81,2,Friday,0,Sep,0,10,High,68.0,5.32,17.99,4.948759890378168,4.789273431000946,4.933317882731054,0.23922968906583453,-0.060409735800294025,4
2022-09-16,engineering study,Phrase match,B,18.81,16,Friday,0,Sep,0,10,Low,23.0,4.71,15.24,5.771441123130016,5.974899421222044,5.838683486208143,0.6103748942760827,0.10493247482292488,3
2022-09-16,online computer engineering degree,Broad match,B,13.03,9,Friday,0,Sep,0,10,High,73.0,9.89,55.0,6.78105762593618,6.996132679047649,6.952443729181433,0.26213369919728446,0.03744767131389738,4
2022-09-16,mit online,Broad match,B,31.28,13,Friday,0,Sep,0,10,Medium,54.0,2.89,9.12,6.3818160174060985,6.58063913728495,6.680848381610564,0.0,-0.05153618279603056,4
2022-09-16,mit course ware,Broad match,B,0.99,1,Friday,0,Sep,0,10,Low,8.0,2.64,9.19,10.407318772389159,9.939835896042796,9.973864253966857,0.20417014754436558,-0.017500298360945146,5
2022-09-16,mit ocw courses,Broad match,B,2.46,3,Friday,0,Sep,0,10,Low,8.0,2.64,9.19,10.407318772389159,9.939835896042796,9.973864253966857,0.20417014754436558,-0.017500298360945146,4
2022-09-16,online engineering degree courses,Phrase match,B,0.82,1,Friday,0,Sep,0,10,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,online certification courses for engineering,Broad match,B,5.24,8,Friday,0,Sep,0,10,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2022-09-16,mbse course,Exact match,B,1.3,1,Friday,0,Sep,0,10,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.643306636380506,-0.19867069479548416,1.1976195368092883e-16,4
2022-09-16,.mit courses,Broad match,B,78.76,39,Friday,0,Sep,0,10,Low,20.0,2.31,6.74,7.972810784121404,7.985622753084532,7.979216768602968,0.6059464705898376,0.037920018909938465,5
2022-09-16,system engineering training course,Broad match,B,0.38,1,Friday,0,Sep,0,10,Medium,51.0,3.53,8.78,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,embedded programming,Broad match,USA,3.46,1,Friday,0,Sep,0,10,Low,11.0,1.72,8.66,6.3818160174060985,6.75681718084545,6.7902202622873205,0.12769715337904053,-0.005726242532891992,3
2022-09-16,embedded systems development,Broad match,USA,1.16,1,Friday,0,Sep,0,10,Low,13.0,4.9,10.81,6.175867270105761,6.709271124851482,6.4080425791252225,0.389830852576325,0.19993819484700973,3
2022-09-16,aircraft engineering,Broad match,USA,10.13,1,Friday,0,Sep,0,10,Low,11.0,2.58,12.18,7.170888478512505,7.15267565694148,7.030715218128351,0.46962893368149405,0.07457938193156424,3
2022-09-16,aviation engineer,Broad match,USA,24.54,3,Friday,0,Sep,0,10,Low,16.0,2.43,13.01,7.170888478512505,6.996132679047649,6.952443729181433,0.26213369919728446,0.03744767131389738,3
2022-09-16,aerospace propulsion,Broad match,USA,1.12,1,Friday,0,Sep,0,10,Low,2.0,1.7,5.0,6.580639137284949,6.448090390699048,6.448090390699048,0.19882311987885082,4.790478147237153e-16,3
2022-09-16,aerospace engineering companies,Broad match,USA,0.91,1,Friday,0,Sep,0,10,Low,24.0,1.63,4.29,7.170888478512505,6.581170926875743,6.6477111949640895,0.3992416085300814,-0.011315739171009496,3
2022-09-16,aerospace aeronautical,Broad match,USA,2.39,1,Friday,0,Sep,0,10,Low,5.0,0.0,0.0,3.044522437723423,2.613437661106721,2.613437661106721,0.0,-0.03695012371000289,3
2022-09-16,aerospace and engineering,Broad match,USA,61.62,13,Friday,0,Sep,0,10,Low,1.0,0.86,7.5,6.78105762593618,6.581170926875743,6.580905032080346,0.3992416085300814,0.011589230960559789,3
2022-09-16,aerospace technology,Broad match,USA,9.49,1,Friday,0,Sep,0,10,Low,9.0,2.09,6.43,6.78105762593618,7.167360482312371,7.038057630813796,0.3792468639759239,0.11044590743082437,3
2022-09-16,learn embedded systems,Broad match,USA,6.85,1,Friday,0,Sep,0,10,Low,29.0,1.68,6.0,4.709530201312334,4.789273431000946,4.749401816156639,-0.23922968906583453,0.020505401919928903,4
2022-09-16,mit system engineering,Broad match,USA,132.26,12,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering,Exact match,USA,1.83,1,Friday,0,Sep,0,10,Medium,46.0,2.69,10.75,5.351858133476067,5.4925416956517905,5.493087339179471,-0.20692071580732208,0.011730502012816033,4
2022-09-16,mit systems engineering certificate,Broad match,USA,172.99,13,Friday,0,Sep,0,10,High,75.0,2.4,9.08,3.9318256327243257,4.51085950651685,4.510859506516851,0.0,0.0,5
2022-09-16,mit systems engineering masters,Broad match,USA,48.08,5,Friday,0,Sep,0,10,Medium,60.0,4.27,17.3,3.713572066704308,3.3041656155645724,3.066572832489822,0.0,0.14444570368196977,5
2022-09-16,mit system engineering certificate,Broad match,USA,4.19,1,Friday,0,Sep,0,10,High,75.0,2.4,9.08,3.9318256327243257,4.51085950651685,4.510859506516851,0.0,0.0,5
2022-09-16,mit systems engineering certificate,Exact match,USA,5.55,1,Friday,0,Sep,0,10,High,75.0,2.4,9.08,3.9318256327243257,4.51085950651685,4.510859506516851,0.0,0.0,5
2022-09-16,mit architecture and systems engineering,Broad match,USA,86.46,8,Friday,0,Sep,0,10,Medium,49.0,2.51,15.17,3.044522437723423,3.1743440266439973,3.2858522981408114,0.0,-0.117833647955082,4
2022-09-16,mit model based systems engineering,Broad match,USA,82.42,5,Friday,0,Sep,0,10,Medium,45.0,0.0,0.0,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,4
2022-09-16,mitx systems engineering,Broad match,USA,3.15,1,Friday,0,Sep,0,10,Medium,57.0,2.37,12.98,2.3978952727983707,2.958801638335647,2.786119649721184,0.38946476676172326,0.11106300938810779,5
2022-09-16,mit model based systems engineering,Exact match,USA,52.99,1,Friday,0,Sep,0,10,Medium,45.0,0.0,0.0,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,4
2022-09-16,mit systems architecture,Broad match,USA,9.44,3,Friday,0,Sep,0,10,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.018475061855001446,4
2022-09-16,mit xpro systems engineering,Broad match,USA,28.69,1,Friday,0,Sep,0,10,Medium,53.0,4.25,18.02,3.044522437723423,4.042110380829989,4.00573478649332,0.33085424431698973,0.018707448516001427,5
2022-09-16,mit xpro systems engineering,Exact match,USA,5.76,1,Friday,0,Sep,0,10,Medium,53.0,4.25,18.02,3.044522437723423,4.042110380829989,4.00573478649332,0.33085424431698973,0.018707448516001427,5
2022-09-16,information technology courses,Phrase match,USA,8.14,1,Friday,0,Sep,0,10,Medium,56.0,6.54,35.41,5.968707559985366,7.083510578780078,7.083510578780078,0.26213369919728446,-2.3952390736185767e-16,4
2022-09-16,information technology degree,Phrase match,USA,56.53,2,Friday,0,Sep,0,10,Medium,62.0,8.28,40.0,7.550135342488429,8.188966863648876,8.222403564175911,0.0,-0.005732005804635044,5
2022-09-16,information technology certificate,Phrase match,USA,1.9,1,Friday,0,Sep,0,10,High,76.0,5.0,16.64,4.51085950651685,5.281793274484932,5.35226941628827,0.0,-0.03638588417732962,5
2022-09-16,information systems masters online,Phrase match,USA,3.83,1,Friday,0,Sep,0,10,Medium,45.0,9.01,37.01,6.580639137284949,6.714251463052437,6.7142514630524355,0.0,0.011452485065784463,5
2022-09-16,it degree programs,Phrase match,USA,10.18,1,Friday,0,Sep,0,10,Medium,37.0,11.68,52.74,5.564520407322694,5.013061112419666,4.828183874400087,0.19290366612449183,0.11745540017692528,5
2022-09-16,online engineering degree courses,Phrase match,USA,54.27,6,Friday,0,Sep,0,10,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2022-09-16,geographic information system course,Phrase match,USA,5.09,1,Friday,0,Sep,0,10,Medium,58.0,2.16,6.89,6.580639137284949,6.647445300168694,6.580905032080345,0.20041848865123058,0.057034515504297015,4
2022-09-16,online technology courses,Phrase match,USA,97.13,7,Friday,0,Sep,0,10,Low,17.0,5.22,34.91,4.948759890378168,4.411629985131655,4.419881474244996,0.44685032427101845,0.03547237438437015,4
2022-09-16,gis certification courses,Phrase match,USA,4.8,1,Friday,0,Sep,0,10,Medium,54.0,2.53,9.11,4.2626798770413155,3.6931283013045935,3.6282175068443063,0.2795848622191617,0.07161410166419821,5
2022-09-16,gis certification programs,Phrase match,USA,4.6,1,Friday,0,Sep,0,10,Medium,50.0,2.28,8.31,6.580639137284949,6.379440808265604,6.243127420832283,0.19882311987885082,0.08139615108335303,5
2022-09-16,online tech courses,Phrase match,USA,33.6,4,Friday,0,Sep,0,10,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.313166434972653,0.0,0.047073999382933975,4
2022-09-16,mbse course,Broad match,USA,4.87,1,Friday,0,Sep,0,10,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.643306636380506,-0.19867069479548416,1.1976195368092883e-16,4
2022-09-16,mbse course,Exact match,USA,87.85,1,Friday,0,Sep,0,10,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.643306636380506,-0.19867069479548416,1.1976195368092883e-16,4
